Client_ID,churn_probability,expected_value_remaining,priority_score,risk_tier,value_tier,segment,recommended_action
9950-MTGYX,0.009750909,487.20000000000005,4.75064294859767,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3397-AVTKU,0.024304962,1440.0,34.9991449713707,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4825-FUREZ,0.062139045,486.0,30.19957608729601,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2672-OJQZP,0.3640783,1074.0,391.02010828256607,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3134-DSHVC,0.03083574,882.0,27.197122916579247,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7821-DPRQE,0.76748025,430.8,330.63049349784853,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
2001-EWBQU,0.34427068,1256.4,432.5416777968407,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1608-GMEWB,0.7168542,2253.6000000000004,1615.5026581764223,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6695-AMZUF,0.018789819,172.9,3.248759620450437,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8410-BGQXN,0.6597966,465.59999999999997,307.2012948989868,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
1619-YWUBB,0.016369877,99.8,1.633713762834668,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7611-YKYTC,0.8745323,1800.0,1574.1581082344055,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0365-GXEZS,0.03928181,1876.8000000000002,73.72410394549371,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0082-OQIQY,0.44979593,2260.8,1016.8986421108247,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3606-SBKRY,0.10358185,1201.1999999999998,124.42252207696436,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0667-NSRGI,0.07877737,1669.1999999999998,131.49519073963162,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6893-ODYYE,0.14754564,1982.1999999999998,292.46495908498764,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8242-JSVBO,0.690739,1071.6,740.195886683464,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
9541-ZPSEA,0.07258623,321.4,23.329214622080325,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2665-NPTGL,0.13329095,2354.3999999999996,313.8202044010162,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1139-WUOAH,0.019810712,800.25,15.853522249963135,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4693-VWVBO,0.22136077,469.20000000000005,103.86247462034227,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6937-GCDGQ,0.117244504,1174.8000000000002,137.7388437598944,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0988-JRWWP,0.76071167,1300.8000000000002,989.5337402343752,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
5075-JSDKI,0.0021771095,317.84999999999997,0.6919942470034584,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8644-XYTSV,0.3538489,963.5999999999999,340.96880425214766,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3873-WOSBC,0.005227396,128.0,0.669106662273407,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7465-ZZRVX,0.51860404,1688.3999999999999,875.6110613822937,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7975-JMZNT,0.037523575,550.2,20.64547103494406,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7251-XFOIL,0.47445402,981.2,465.53428000211716,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4116-IQRFR,0.58108807,578.4000000000001,336.1013374328614,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8259-DZLIZ,0.12770957,430.8,55.01728169918061,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0442-ZXKVS,0.054083887,2080.7999999999997,112.53775308430194,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7853-WNZSY,0.08315375,474.0,39.41487608850002,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3120-FAZKD,0.08439368,432.90000000000003,36.53402411341668,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8606-OEGQZ,0.011675994,607.2,7.089663503319025,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0225-ZORZP,0.52749515,2023.1999999999998,1067.2281789779663,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9489-JMTTN,0.005030194,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0575-CUQOV,0.26231048,1175.4,308.31973244547845,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0967-BMLBD,0.041716438,480.0,20.023890137672424,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2830-LEWOA,0.09232506,1142.9,105.518312856555,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5006-MXVRN,0.004948791,496.79999999999995,2.458559426665306,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8327-WKMIE,0.031918894,483.59999999999997,15.435977379977702,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6917-FIJHC,0.0070998967,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5329-KRDTM,0.0037443284,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7797-EJMDP,0.22250968,1585.1999999999998,352.7223481893539,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3530-VWVGU,0.19301742,477.59999999999997,92.1851212978363,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6368-NWMCE,0.19787529,1635.6000000000001,323.6448261380196,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3633-CDBUW,0.34837824,1940.3999999999999,675.9931389570236,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0707-HOVVN,0.057689074,151.0,8.711050238460302,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3956-MGXOG,0.40625864,1934.3999999999999,785.8667183876037,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9274-UARKJ,0.57239455,1996.8000000000002,1142.9574371337892,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4077-HWUYD,0.058241844,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0103-CSITQ,0.49033454,1641.0,804.6389811336994,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8671-KKKOS,0.38680288,1093.1999999999998,422.85291055440894,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7305-ZWMAJ,0.16213538,496.79999999999995,80.54885555505751,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9518-XXBXE,0.8863766,1807.1999999999998,1601.8598264694213,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6578-KRMAW,0.8275807,2241.6000000000004,1855.1048755645754,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4860-IJUDE,0.95795864,1770.0,1695.5867904424667,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9688-YGXVR,0.8532988,2115.6000000000004,1805.2389059543614,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0423-UDIJQ,0.20006327,1180.8000000000002,236.23471312522892,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1945-XISKS,0.0017030111,98.25,0.16732084105024114,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5360-LJCNJ,0.099972755,105.15,10.512135158479214,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2607-FBDFF,0.6866939,1176.0,807.5520343780518,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
1100-DDVRV,0.22174218,1195.1999999999998,265.0262570858001,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6728-WYQBC,0.73122406,502.79999999999995,367.6594573974609,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
9029-FEGVJ,0.68803364,1903.1999999999998,1309.4656243801116,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7216-KAOID,0.023218777,468.0,10.866387650370598,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6145-NNPNO,0.8119572,1059.6,860.3498284578322,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
5339-TJFEK,0.13680433,1055.0,144.32856537401676,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2074-GUHPQ,0.7300766,2224.8,1624.2744442462922,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4625-XMOYM,0.055275984,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5827-MWCZK,0.062135335,1551.2,96.38433174192906,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1385-TQOZW,0.16252165,490.79999999999995,79.76562357544898,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5914-XRFQB,0.03142254,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4329-YPDDQ,0.5578957,2596.8,1448.743605709076,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4804-NCPET,0.0107482355,484.79999999999995,5.210744574666022,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5944-UGLLK,0.12355772,1043.1,128.88305419385432,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7787-BNTZM,0.06487328,483.59999999999997,31.372717308998105,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2252-ISRNH,0.19999349,2168.3999999999996,433.6658862590789,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9415-TPKRV,0.17433105,1338.0,233.25495037436485,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5322-TEUJK,0.40392128,114.6,46.28937826752662,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1866-DIOQZ,0.014067536,66.8,0.9397114194929599,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8375-KVTHK,0.03368968,401.2,13.516300193965435,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2697-NQBPF,0.27579364,2528.3999999999996,697.3166439414024,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3709-OIJEA,0.33976614,2044.8000000000002,694.7538127899171,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1386-ZIKUV,0.13652447,454.79999999999995,62.09132834672927,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0599-XNYDO,0.3229113,1675.1999999999998,540.9409968852996,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6377-WHAOX,0.7831579,1273.8000000000002,997.5865140080454,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6855-VLGOS,0.008056704,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8999-XXGNS,0.1138517,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8746-OQQRW,0.651692,606.0,394.92533576488495,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
3181-MIZBN,0.30155182,474.0,142.93556213378906,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0471-ARVMX,0.062383734,1048.5,65.40934477373958,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7766-CLTIC,0.04783859,1462.8000000000002,69.97829097211361,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5650-YLIBA,0.2851198,1947.6000000000001,555.2993259072305,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0825-CPPQH,0.00039995517,19.1,0.007639143746928313,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9084-OAYKL,0.02321414,291.2,6.759957832098007,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6122-LJADA,0.050360817,180.3,9.080055388435722,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2400-XIWIO,0.07768806,90.1,6.9996942691504955,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7524-VRLPL,0.06267649,222.29999999999998,13.932983583211898,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7569-NMZYQ,0.015807165,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5201-USSQZ,0.20086473,2061.6000000000004,414.102732038498,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2105-PHWON,0.036897186,2280.0,84.12558451294899,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1494-EJZDW,0.012755824,483.59999999999997,6.168716608732939,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4884-TVUQF,0.3432162,1519.5,521.5170320123434,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8003-EWNDZ,0.110419765,508.79999999999995,56.181576490402215,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1897-RCFUM,0.08394152,580.8,48.753234386444085,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9256-JTBNZ,0.35108238,487.20000000000005,171.04733777046206,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2211-RMNHO,0.012109121,341.2,4.131632190197706,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2432-TFSMK,0.14818415,2150.3999999999996,318.65519714355463,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4929-ROART,0.051724263,1350.0,69.82775442302227,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1834-ABKHQ,0.018156314,1019.0,18.501284239813685,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1741-WTPON,0.0477448,1853.6,88.4997601777315,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3932-IJWDZ,0.7649135,2487.6000000000004,1902.7988209962848,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
1240-HCBOH,0.011414739,130.5,1.4896234790794551,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3594-KADLU,0.7257745,842.4000000000001,611.3924612045289,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
8065-BVEPF,0.7050166,693.6999999999999,489.07002444267266,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
3796-ENZGF,0.0038943435,605.25,2.3570514073362574,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1734-ZMNTZ,0.027451435,600.0,16.470861062407494,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2853-CWQFQ,0.4565382,1429.1999999999998,652.4843959808348,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0813-TAXXS,0.01571988,1322.6,20.791112519055602,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2519-TWKFS,0.17662562,1322.4,233.56972557306293,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0626-QXNGV,0.0034715894,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6723-CEGQI,0.013222387,316.75,4.188191101420671,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4732-RRJZC,0.39998972,486.0,194.395005941391,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9499-XPZXM,0.0022157244,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4338-EYCER,0.29339403,1310.4,384.46353578567505,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3007-FDPEA,0.12187929,496.79999999999995,60.54962981343269,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6350-XFYGW,0.34733576,2274.0,789.8415087461472,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8513-OLYGY,0.06084091,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0311-QYWSS,0.25375155,1186.8000000000002,301.1523349642754,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8705-DWKTI,0.774705,1676.0,1298.4055678844452,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8755-IWJHN,0.24057296,286.04999999999995,68.81589497476816,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4480-QQRHC,0.44149193,1777.1999999999998,784.6194609761237,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0929-PECLO,0.11105466,806.4,89.55447692871094,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3680-CTHUH,0.26273102,1399.1999999999998,367.6132371425628,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1202-KKGFU,0.584374,1300.8000000000002,760.1537129402162,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6112-KTHFQ,0.055858526,463.20000000000005,25.873669418692593,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1852-XEMDW,0.05683229,1561.1999999999998,88.72657299935817,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1820-DJFPH,0.0040835817,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9426-SXNHE,0.61443275,450.0,276.4947384595871,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
9068-FHQHD,0.008657145,483.59999999999997,4.18659547381103,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1269-FOYWN,0.0032781526,480.0,1.573513224720955,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9470-YFUYI,0.05166366,71.0,3.668119825422764,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7402-EYFXX,0.48671302,2246.3999999999996,1093.352132606506,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9895-VFOXH,0.8395894,585.5999999999999,491.66356258392324,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
1230-QAJDW,0.54418474,1566.0,852.1933096647263,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5701-ZIKJE,0.25966173,1213.1999999999998,315.0216158151626,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5032-MIYKT,0.51489186,1696.8000000000002,873.6685129165651,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7396-VJUZB,0.50266635,1086.0,545.8956606388092,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9717-QEBGU,0.8461265,1687.1999999999998,1427.5846253871916,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
5172-RKOCB,0.0055306125,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6509-TSGWN,0.15871815,634.8,100.7542840540409,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3178-CIFOT,0.01635185,471.59999999999997,7.711532791703939,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4530-NDRKU,0.01698851,457.20000000000005,7.76714689359069,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5985-TBABQ,0.11486856,1794.0,206.07419474422932,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9800-ONTFE,0.7196064,1819.1999999999998,1309.1079620361327,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6743-HHQPF,0.014157405,602.4000000000001,8.528420846164227,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8455-HIRAQ,0.32858998,1066.8000000000002,350.5397862195969,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6616-AALSR,0.6485139,730.1,473.48000799417497,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
9415-ZNBSX,0.07838409,178.0,13.952367395162582,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4018-KJYUY,0.14089398,483.59999999999997,68.13632914423943,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3884-UEBXB,0.049731888,180.75,8.989038733765483,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8780-RSYYU,0.40594822,460.79999999999995,187.0609405517578,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5537-UXXVS,0.019280968,462.0,8.90780732408166,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1791-PQHBB,0.099039026,1468.8000000000002,145.46852080821992,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8701-DGLVH,0.0047162427,429.45,2.025390411866829,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8741-LQOBK,0.7868711,841.1999999999999,661.9159488201141,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
8082-GHXOP,0.664834,1056.0,702.0647277832031,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
0980-FEXWF,0.14035718,1208.4,169.60761803984644,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3011-WQKSZ,0.17594646,480.0,84.45430040359497,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8218-FFJDS,0.023148306,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1986-PHGZF,0.6569541,1401.6,920.7868801116942,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9360-OMDZZ,0.344116,2258.3999999999996,777.1515796422957,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0345-XMMUG,0.02398882,2613.6000000000004,62.69718155264855,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8024-XNAFQ,0.0062611206,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2988-GBIVW,0.6528418,181.7,118.62135622501373,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
2832-SCUCO,0.16830194,477.59999999999997,80.38100652694702,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7036-ZZKBD,0.13640492,1593.6000000000001,217.374875164032,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0265-PSUAE,0.36542195,2416.8,883.1517707347871,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0463-TXOAK,0.008241946,512.0,4.219876289367676,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0594-UFTUL,0.057804186,476.40000000000003,27.53791416138411,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9509-MPYOD,0.034831047,498.0,17.345861434936523,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9128-CPXKI,0.047457937,1245.3999999999999,59.10411492809653,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0129-KPTWJ,0.6382277,0.0,0.0,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
5855-EIBDE,0.073573925,2452.9500000000003,180.4731583502144,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5365-LLFYV,0.3718352,1100.4,409.1674562573433,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5956-YHHRX,0.52414864,2504.3999999999996,1312.6778615713117,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6008-NAIXK,0.06713945,998.1,67.01188178658485,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1928-BXYIV,0.7370465,1467.6,1081.6894143104553,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
5760-FXFVO,0.3808805,1894.8000000000002,721.6923805832863,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0961-ZWLVI,0.020797575,2511.6,52.23518910035491,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5181-OABFK,0.2531801,980.8,248.31902894973754,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4007-NHVHI,0.182251,1549.6,282.41615946292876,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7816-VGHTO,0.24248381,973.1999999999999,235.98524349331854,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5871-DGTXZ,0.4351935,475.20000000000005,206.80395541191103,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7550-WIQVA,0.05304145,2381.5,126.31821479275823,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7544-ZVIKX,0.053139854,1470.7,78.15278360508383,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0016-QLJIS,0.025396232,633.15,16.079624013416467,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7508-DQAKK,0.07594569,691.2,52.493661117553714,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5176-OLSKT,0.013425317,401.40000000000003,5.3889221079647545,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9356-AXGMP,0.17916486,2656.8,476.0051912069321,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3556-BVQGL,0.3124079,480.0,149.95579719543457,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8979-CAMGB,0.13055223,816.8,106.63506331443786,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7581-EBBOU,0.029607596,841.8000000000001,24.923674208298326,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5073-RZGBK,0.2923228,1761.1,514.8097085535526,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2192-CKRLV,0.0050500194,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3154-HMWUU,0.00740865,246.0,1.8225279310718179,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6119-SPUDB,0.096533895,918.0,88.61811518669128,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6522-OIQSX,0.018409343,164.85000000000002,3.0347802654840055,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7813-ZGGAW,0.6274379,2318.3999999999996,1454.6520031929015,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8748-HFWBO,0.014498053,477.59999999999997,6.924270169436931,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1052-QJIBV,0.0064994735,19.9,0.12933952207677066,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1319-YLZJG,0.57202893,2030.3999999999999,1161.4475495338438,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0723-FDLAY,0.008234594,2046.0,16.847979359328747,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
